ngram	w1	w2	w3	w4	n
grille_depan_spoiler_bumper	grille	depan	spoiler	bumper	1
groundbreaking_pertengahan_tahun_depan	groundbreaking	pertengahan	tahun	depan	1
gubernur_bahwa_tahun_depan	gubernur	bahwa	tahun	depan	1
gubernur_di_depan_peserta	gubernur	di	depan	peserta	1
gubernur_ke_depan_harus	gubernur	ke	depan	harus	1
gubernur_memastikan_pekan_depan	gubernur	memastikan	pekan	depan	1
gubernur_pekan_depan_direncanakan	gubernur	pekan	depan	direncanakan	1
gubernur_yang_menge-depankan_ekonomi	gubernur	yang	menge-depankan	ekonomi	1
gubuk_terbuka_di_depan	gubuk	terbuka	di	depan	1
gugus_depan_gudep_ini	gugus	depan	gudep	ini	1
gugus_depan_melakukan_kegiatan	gugus	depan	melakukan	kegiatan	1
gugus_depan_pesannya_dalam	gugus	depan	pesannya	dalam	1
gumuli_pemimpin_ke_depan	gumuli	pemimpin	ke	depan	1
guna_bagaimana_rencana_kedepan	guna	bagaimana	rencana	kedepan	1
guna_masa_depan_bangsa	guna	masa	depan	bangsa	1
guna_menghadapi_pertandingan_kedepan	guna	menghadapi	pertandingan	kedepan	1
guna_perbaikan_ke_depan	guna	perbaikan	ke	depan	1
gunakan_untuk_masa_depan	gunakan	untuk	masa	depan	1
gunungan_di-bawa_ke_depan	gunungan	di-bawa	ke	depan	1
gunungan_disebar_di_depan	gunungan	disebar	di	depan	1
guru_3T_terluar_terdepan	guru	3T	terluar	terdepan	1
guru_berada_di_depan	guru	berada	di	depan	1
guru_besar_mengedepankan_etika	guru	besar	mengedepankan	etika	1
guru_di_daerah_terdepan	guru	di	daerah	terdepan	1
guru_garis_depan_penyuluh	guru	garis	depan	penyuluh	1
guru_garis_depan_untuk	guru	garis	depan	untuk	1
guru_garis_depan_yang	guru	garis	depan	yang	1
guru_ke_depan_pintu	guru	ke	depan	pintu	1
guru_merupakan_garda_terdepan	guru	merupakan	garda	terdepan	1
guru-guru_agama_ke_depan	guru-guru	agama	ke	depan	1
gurunya_menginspirasi_ke_depan	gurunya	menginspirasi	ke	depan	1
ha-nya_itu_ke_depan	ha-nya	itu	ke	depan	1
ha-nya_mengedepankan_sejumlah_kecil	ha-nya	mengedepankan	sejumlah	kecil	1
ha-rapan_untuk_ke_depan	ha-rapan	untuk	ke	depan	1
ha-ri_ke_depan_sebelum	ha-ri	ke	depan	sebelum	1
habis_pada_tahun_depan	habis	pada	tahun	depan	1
hadapi_ke_depan_dan	hadapi	ke	depan	dan	1
hadir_dan_mengedepankan_konsep	hadir	dan	mengedepankan	konsep	1
hadir_di_depan_kami	hadir	di	depan	kami	1
hadir_di_depan_mata	hadir	di	depan	mata	1
hadir_di_masa_depan	hadir	di	masa	depan	1
hadirnya_pe-mimpin_masa_depan	hadirnya	pe-mimpin	masa	depan	1
haji_depan_masih_berlanjut	haji	depan	masih	berlanjut	1
haji_ke_depannya_tegas	haji	ke	depannya	tegas	1
haji_tahun_depan_akan	haji	tahun	depan	akan	1
haji_tahun_depan_dapat	haji	tahun	depan	dapat	1
haji_tahun_depan_kembali	haji	tahun	depan	kembali	1
haji_tahun_depan_sebagai	haji	tahun	depan	sebagai	1
haji_tahun_depan_tuturnya	haji	tahun	depan	tuturnya	1
hak_menentukan_masa_depan	hak	menentukan	masa	depan	1
hal_ini_harus_dikedepankan	hal	ini	harus	dikedepankan	1
hal_itu_kedepannya_siswa-siswa	hal	itu	kedepannya	siswa-siswa	1
hal_itu_lini_depan	hal	itu	lini	depan	1
hal_itu_masa_depan	hal	itu	masa	depan	1
hal_pela-yanan_ke_depan	hal	pela-yanan	ke	depan	1
hal_ya-ng_harus_dikedepankan	hal	ya-ng	harus	dikedepankan	1
hal_yang_kita_kedepankan	hal	yang	kita	kedepankan	1
hal_yang_patut_dikedepan-kan	hal	yang	patut	dikedepan-kan	1
hal-hal_inilah_yang_dikedepankan	hal-hal	inilah	yang	dikedepankan	1
halal_dan_ke_depan	halal	dan	ke	depan	1
halal_dengan_mengedepankan_berbagai	halal	dengan	mengedepankan	berbagai	1
halaman_depan_atau_belakang	halaman	depan	atau	belakang	1
halaman_depan_bangsa_kita	halaman	depan	bangsa	kita	1
halaman_depan_dan_menjadi	halaman	depan	dan	menjadi	1
halaman_depan_fasilitas_itu	halaman	depan	fasilitas	itu	1
halaman_depan_harian_ini	halaman	depan	harian	ini	1
halaman_depan_majalah_asal	halaman	depan	majalah	asal	1
halaman_depan_mapolres_untuk	halaman	depan	mapolres	untuk	1
halaman_depan_media_tersebut	halaman	depan	media	tersebut	1
halaman_depan_memberikan_pujian	halaman	depan	memberikan	pujian	1
halaman_depan_pintu_masuk	halaman	depan	pintu	masuk	1
halaman_depan_ru-mah_kami	halaman	depan	ru-mah	kami	1
halaman_depan_rumah_dan	halaman	depan	rumah	dan	1
halaman_depan_rumah_persis	halaman	depan	rumah	persis	1
halaman_depan_rumah_temannya	halaman	depan	rumah	temannya	1
halaman_depan_rumah_warga	halaman	depan	rumah	warga	1
halaman_depan_rumahnya_tiba-tiba	halaman	depan	rumahnya	tiba-tiba	1
halaman_depan_sistem_pencari	halaman	depan	sistem	pencari	1
halaman_depan_surat_kabar	halaman	depan	surat	kabar	1
halaman_depan_untuk_menjamu	halaman	depan	untuk	menjamu	1
halaman_depan_yang_harus	halaman	depan	yang	harus	1
halaman_mini_depan_kediamannya	halaman	mini	depan	kediamannya	1
halaman_rumah_bagian_depan	halaman	rumah	bagian	depan	1
halaman-halaman_depan_surat_kabar	halaman-halaman	depan	surat	kabar	1
halangan_minggu_depan_pe-kan	halangan	minggu	depan	pe-kan	1
halangan_tahun_depan_rencana	halangan	tahun	depan	rencana	1
halnya_di_depan_rumah	halnya	di	depan	rumah	1
halnya_di_kawasan_depan	halnya	di	kawasan	depan	1
halnya_jika_tahun_depan	halnya	jika	tahun	depan	1
halus_dengan_mengedepankan_seni	halus	dengan	mengedepankan	seni	1
hampir_selu-ruh_bagian_depannya	hampir	selu-ruh	bagian	depannya	1
hampir_tanpa_masa_depan	hampir	tanpa	masa	depan	1
handle_rem_depan_motor	handle	rem	depan	motor	1
hanya_akan_mengedepankan_hegemoni	hanya	akan	mengedepankan	hegemoni	1
hanya_bagian_depan_telapak	hanya	bagian	depan	telapak	1
hanya_berharap_ke_depan	hanya	berharap	ke	depan	1
hanya_berharap_ke_depannya	hanya	berharap	ke	depannya	1
hanya_bermain_di_depan	hanya	bermain	di	depan	1
hanya_di_bagian_depan	hanya	di	bagian	depan	1
hanya_dikonsentrasikan_di_depan	hanya	dikonsentrasikan	di	depan	1
hanya_diyakini_tahun_depan	hanya	diyakini	tahun	depan	1
hanya_galvanis_ke_depannya	hanya	galvanis	ke	depannya	1
hanya_itu_kaca_depan	hanya	itu	kaca	depan	1
hanya_kasus_per-gola_depan	hanya	kasus	per-gola	depan	1
hanya_kedepankan_faktor_pencitraan	hanya	kedepankan	faktor	pencitraan	1
hanya_lini_depanlah_yang	hanya	lini	depanlah	yang	1
hanya_masa_depan_kita	hanya	masa	depan	kita	1
hanya_masa_depan_para	hanya	masa	depan	para	1
hanya_memanfaatkan_depan_rumah	hanya	memanfaatkan	depan	rumah	1
hanya_menatap_masa_depan	hanya	menatap	masa	depan	1
hanya_mengangkat_bagian_depannya	hanya	mengangkat	bagian	depannya	1
hanya_mengedepankan_formalitas_semata	hanya	mengedepankan	formalitas	semata	1
hanya_mengedepankan_harga_murah	hanya	mengedepankan	harga	murah	1
hanya_mengedepankan_kepentingan_pribadi	hanya	mengedepankan	kepentingan	pribadi	1
hanya_mengedepankan_pendapat_ahli	hanya	mengedepankan	pendapat	ahli	1
hanya_menginginkan_masa_depan	hanya	menginginkan	masa	depan	1
hanya_pada_masa_depan	hanya	pada	masa	depan	1
hanya_pendamping_ke_depan	hanya	pendamping	ke	depan	1
hanya_sampai_pekan_depan	hanya	sampai	pekan	depan	1
hanya_untuk_bagian_depan	hanya	untuk	bagian	depan	1
harap_ke_depan_akan	harap	ke	depan	akan	1
harap_ke_depan_dinas	harap	ke	depan	dinas	1
harap_ke_depan_sisi	harap	ke	depan	sisi	1
harap_ke_depannya_bukan	harap	ke	depannya	bukan	1
harap_ke_depannya_mampu	harap	ke	depannya	mampu	1
harap_ke_depannya_saya	harap	ke	depannya	saya	1
harap_tahun_depan_peranan	harap	tahun	depan	peranan	1
harapan_bagi_masa_depan	harapan	bagi	masa	depan	1
harapan_bahwa_ke_depan	harapan	bahwa	ke	depan	1
harapan_kami_ke_depannya	harapan	kami	ke	depannya	1
harapan_ke_depan_dapat	harapan	ke	depan	dapat	1
harapan_ke_depan_dari	harapan	ke	depan	dari	1
harapan_ke_depan_mereka	harapan	ke	depan	mereka	1
harapan_ke_depan_sebagai	harapan	ke	depan	sebagai	1
harapan_ke_depan_setelah	harapan	ke	depan	setelah	1
harapan_kedepan_agar_tetap	harapan	kedepan	agar	tetap	1
harapan_kedepan_mencegah_dan	harapan	kedepan	mencegah	dan	1
harapan_kedepannya_untuk_masyarakat	harapan	kedepannya	untuk	masyarakat	1
harapan_kiranya_ke_depan	harapan	kiranya	ke	depan	1
harapan_kita_kedepan_untuk	harapan	kita	kedepan	untuk	1
harapan_lagi_masa_depannya	harapan	lagi	masa	depannya	1
harapan_masa_depan_akan	harapan	masa	depan	akan	1
harapan_masa_depan_dengan	harapan	masa	depan	dengan	1
harapan_masa_depan_generasi	harapan	masa	depan	generasi	1
harapan_masa_depan_yang	harapan	masa	depan	yang	1
harapan_perusahaan_ke_depan	harapan	perusahaan	ke	depan	1
harapan_tahun_depan_kualitasnya	harapan	tahun	depan	kualitasnya	1
harapan_terhadap_masa_depan	harapan	terhadap	masa	depan	1
harapannya_akhir_tahun_depan	harapannya	akhir	tahun	depan	1
harapkan_ke_depan_akan	harapkan	ke	depan	akan	1
harapkan_ke_depan_penarikan	harapkan	ke	depan	penarikan	1
harapkan_ke_depan_tidak	harapkan	ke	depan	tidak	1
harapkan_kedepannya_intensitas_pertemuan	harapkan	kedepannya	intensitas	pertemuan	1
harapkan_supaya_ke_depan	harapkan	supaya	ke	depan	1
harapkan_tahun_depan_destinasi	harapkan	tahun	depan	destinasi	1
harga_cabai_bulan_depan	harga	cabai	bulan	depan	1
harga_dirinya_di_depan	harga	dirinya	di	depan	1
harga_ke_depannya_akan	harga	ke	depannya	akan	1
harganya_di_masa_depan	harganya	di	masa	depan	1
hari_berserakan_di_depan	hari	berserakan	di	depan	1
hari_depan_anak-anaknya_di	hari	depan	anak-anaknya	di	1
hari_depan_bakal_menyambangi	hari	depan	bakal	menyambangi	1
hari_depan_cerah_kutipnya	hari	depan	cerah	kutipnya	1
hari_depan_kata_istri	hari	depan	kata	istri	1
hari_depan_kita_semua	hari	depan	kita	semua	1
hari_depan_mudik_menjadi	hari	depan	mudik	menjadi	1
hari_depan_negara_itu	hari	depan	negara	itu	1
hari_di_depan_gedung	hari	di	depan	gedung	1
hari_di_depan_kelas	hari	di	depan	kelas	1
hari_ini_red_depan	hari	ini	red	depan	1
hari_ke_depan_agen	hari	ke	depan	agen	1
hari_ke_depan_air	hari	ke	depan	air	1
hari_ke_depan_aku	hari	ke	depan	aku	1
hari_ke_depan_aman	hari	ke	depan	aman	1
hari_ke_depan_anggota	hari	ke	depan	anggota	1
hari_ke_depan_antara	hari	ke	depan	antara	1
hari_ke_depan_ataupun	hari	ke	depan	ataupun	1
hari_ke_depan_baru	hari	ke	depan	baru	1
hari_ke_depan_belum	hari	ke	depan	belum	1
hari_ke_depan_bisa	hari	ke	depan	bisa	1
hari_ke_depan_dari	hari	ke	depan	dari	1
hari_ke_depan_dia	hari	ke	depan	dia	1
hari_ke_depan_dialognya	hari	ke	depan	dialognya	1
hari_ke_depan_diharapkan	hari	ke	depan	diharapkan	1
hari_ke_depan_dirawatnya	hari	ke	depan	dirawatnya	1
hari_ke_depan_dirinya	hari	ke	depan	dirinya	1
hari_ke_depan_dua	hari	ke	depan	dua	1
hari_ke_depan_fenomena	hari	ke	depan	fenomena	1
hari_ke_depan_harga	hari	ke	depan	harga	1
hari_ke_depan_harus	hari	ke	depan	harus	1
hari_ke_depan_izin	hari	ke	depan	izin	1
hari_ke_depan_jemaah	hari	ke	depan	jemaah	1
hari_ke_depan_jika	hari	ke	depan	jika	1
hari_ke_depan_kami	hari	ke	depan	kami	1
hari_ke_depan_katanya	hari	ke	depan	katanya	1
hari_ke_depan_kelengkapan	hari	ke	depan	kelengkapan	1
hari_ke_depan_kendaraan	hari	ke	depan	kendaraan	1
hari_ke_depan_kondisinya	hari	ke	depan	kondisinya	1
hari_ke_depan_maksimal	hari	ke	depan	maksimal	1
hari_ke_depan_masyarakat	hari	ke	depan	masyarakat	1
hari_ke_depan_mulai	hari	ke	depan	mulai	1
hari_ke_depan_nelayan	hari	ke	depan	nelayan	1
hari_ke_depan_panggilan	hari	ke	depan	panggilan	1
hari_ke_depan_pascakedatangan	hari	ke	depan	pascakedatangan	1
hari_ke_depan_pemimpin	hari	ke	depan	pemimpin	1
hari_ke_depan_pesawat	hari	ke	depan	pesawat	1
hari_ke_depan_petugas	hari	ke	depan	petugas	1
hari_ke_depan_sangat	hari	ke	depan	sangat	1
hari_ke_depan_sehingga	hari	ke	depan	sehingga	1
hari_ke_depan_seiring	hari	ke	depan	seiring	1
hari_ke_depan_sejak	hari	ke	depan	sejak	1
hari_ke_depan_setelah	hari	ke	depan	setelah	1
hari_ke_depan_stock	hari	ke	depan	stock	1
hari_ke_depan_sudah	hari	ke	depan	sudah	1
hari_ke_depan_tandasnya	hari	ke	depan	tandasnya	1
hari_ke_depan_tegasnya	hari	ke	depan	tegasnya	1
hari_ke_depan_tepat-nya	hari	ke	depan	tepat-nya	1
hari_ke_depan_terang	hari	ke	depan	terang	1
hari_ke_depan_terdapat	hari	ke	depan	terdapat	1
hari_ke_depan_tukasnya	hari	ke	depan	tukasnya	1
hari_ke_depan_utusan	hari	ke	depan	utusan	1
hari_ke_depan_yang	hari	ke	depan	yang	1
hari_kedepan_bantuannya_akan	hari	kedepan	bantuannya	akan	1
hari_kedepan_cedera_saya	hari	kedepan	cedera	saya	1
hari_kedepan_dan_tidak	hari	kedepan	dan	tidak	1
hari_kedepan_dipastikan_tinggi	hari	kedepan	dipastikan	tinggi	1
hari_kedepan_harus_ada	hari	kedepan	harus	ada	1
hari_kedepan_jalan_lingkar	hari	kedepan	jalan	lingkar	1
hari_kedepan_kegiatan_ini	hari	kedepan	kegiatan	ini	1
hari_kedepan_sejak_peristiwa	hari	kedepan	sejak	peristiwa	1
hari_kedepan_sudah_ada	hari	kedepan	sudah	ada	1
hari_kedepan_sudah_memberikan	hari	kedepan	sudah	memberikan	1
hari_kedepan_ujar_pejabat	hari	kedepan	ujar	pejabat	1
hari_kedepan_untuk_para	hari	kedepan	untuk	para	1
hari_kedepan_yakni_sebanyak	hari	kedepan	yakni	sebanyak	1
hari_kedepan_yang_lain	hari	kedepan	yang	lain	1
hari_pada_tahun_depan	hari	pada	tahun	depan	1
hari_tahun_depan_produksi	hari	tahun	depan	produksi	1
harian_ini_di_depan	harian	ini	di	depan	1
harus_benar-be-nar_mengedepankan_semangat	harus	benar-be-nar	mengedepankan	semangat	1
harus_berada_di_depan	harus	berada	di	depan	1
harus_berperan_terdepan_da-lam	harus	berperan	terdepan	da-lam	1
harus_berpikir_ke_depan	harus	berpikir	ke	depan	1
harus_bicara_di_depan	harus	bicara	di	depan	1
harus_dari_depan_ke	harus	dari	depan	ke	1
harus_di_depan_sidang	harus	di	depan	sidang	1
harus_di_depan_wartawan	harus	di	depan	wartawan	1
harus_di_garis_depan	harus	di	garis	depan	1
harus_di_kedepankan_adalah	harus	di	kedepankan	adalah	1
harus_di-bayarkan_tahun_depan	harus	di-bayarkan	tahun	depan	1
harus_di-presentasikan_di_depan	harus	di-presentasikan	di	depan	1
harus_diangkat_atau_dikedepankan	harus	diangkat	atau	dikedepankan	1
harus_dievaluasi_lagi_kedepan	harus	dievaluasi	lagi	kedepan	1
harus_dijulurkan_ke_depan	harus	dijulurkan	ke	depan	1
harus_dikedepankan_adalah_yuridis	harus	dikedepankan	adalah	yuridis	1
harus_dikedepankan_agar_mampu	harus	dikedepankan	agar	mampu	1
harus_dikedepankan_ataukah_pertimbangan	harus	dikedepankan	ataukah	pertimbangan	1
harus_dikedepankan_bu-kannya_melindungi	harus	dikedepankan	bu-kannya	melindungi	1
harus_dikedepankan_dalam_pelaksanaan	harus	dikedepankan	dalam	pelaksanaan	1
harus_dikedepankan_dalam_rangka	harus	dikedepankan	dalam	rangka	1
harus_dikedepankan_dan_dipupuk	harus	dikedepankan	dan	dipupuk	1
harus_dikedepankan_dan_komitmen	harus	dikedepankan	dan	komitmen	1
harus_dikedepankan_dari_pasal-pasal	harus	dikedepankan	dari	pasal-pasal	1
harus_dikedepankan_kalau_sa-ja	harus	dikedepankan	kalau	sa-ja	1
harus_dikedepankan_oleh_personel	harus	dikedepankan	oleh	personel	1
harus_dikedepankan_ujar_personel	harus	dikedepankan	ujar	personel	1
harus_dikerjakan_ke_depan	harus	dikerjakan	ke	depan	1
harus_dilakukan_dengan_mengedepankan	harus	dilakukan	dengan	mengedepankan	1
harus_dilakukan_ke_depan	harus	dilakukan	ke	depan	1
harus_diselesaikan_pekan_depan	harus	diselesaikan	pekan	depan	1
harus_disiplin_santun_mengedepankan	harus	disiplin	santun	mengedepankan	1
harus_ditunda_pekan_depan	harus	ditunda	pekan	depan	1
harus_finis_terdepan_di	harus	finis	terdepan	di	1
harus_finish_di_depan	harus	finish	di	depan	1
harus_jadi_ban_depan	harus	jadi	ban	depan	1
harus_jauh_ke_depan	harus	jauh	ke	depan	1
harus_kita_kedepankan_juga	harus	kita	kedepankan	juga	1
harus_kita_kedepankan_ungkapnya	harus	kita	kedepankan	ungkapnya	1
harus_lebih_dikedepankan_ingatnya	harus	lebih	dikedepankan	ingatnya	1
harus_lebih_mengedepan-kan_kepentingan	harus	lebih	mengedepan-kan	kepentingan	1
harus_lihat_ke_depan	harus	lihat	ke	depan	1
harus_me-ngedepankan_asas_praduga	harus	me-ngedepankan	asas	praduga	1
harus_me-ngedepankan_kebutuhan_yang	harus	me-ngedepankan	kebutuhan	yang	1
harus_me-ngedepankan_kepentingan_bersama	harus	me-ngedepankan	kepentingan	bersama	1
harus_me-nyeberang_di_depan	harus	me-nyeberang	di	depan	1
harus_melangkah_ke_depan	harus	melangkah	ke	depan	1
harus_membenahi_lini_depan	harus	membenahi	lini	depan	1
harus_memutar_di_depan	harus	memutar	di	depan	1
harus_menangis_di_depan	harus	menangis	di	depan	1
harus_menatap_masa_depan	harus	menatap	masa	depan	1
harus_mengantre_di_depan	harus	mengantre	di	depan	1
harus_mengedepan-kan_pelayan_kepada	harus	mengedepan-kan	pelayan	kepada	1
harus_mengedepan-kan_visi_misi	harus	mengedepan-kan	visi	misi	1
harus_mengedepankan_aspek_kejujuran	harus	mengedepankan	aspek	kejujuran	1
harus_mengedepankan_aspek_kemanusiaan	harus	mengedepankan	aspek	kemanusiaan	1
harus_mengedepankan_aturan_yang	harus	mengedepankan	aturan	yang	1
harus_mengedepankan_azas_praduga	harus	mengedepankan	azas	praduga	1
harus_mengedepankan_hak-hak_dasar	harus	mengedepankan	hak-hak	dasar	1
harus_mengedepankan_juga_kearifan	harus	mengedepankan	juga	kearifan	1
harus_mengedepankan_kaidah_ling-kungan	harus	mengedepankan	kaidah	ling-kungan	1
harus_mengedepankan_keesaan_dalam	harus	mengedepankan	keesaan	dalam	1
harus_mengedepankan_kemanusiaan_keadilan	harus	mengedepankan	kemanusiaan	keadilan	1
harus_mengedepankan_kepentingan_dan	harus	mengedepankan	kepentingan	dan	1
harus_mengedepankan_kuali-tas_dan	harus	mengedepankan	kuali-tas	dan	1
harus_mengedepankan_kualitas_bu-kan	harus	mengedepankan	kualitas	bu-kan	1
harus_mengedepankan_kualitas_pelayanan	harus	mengedepankan	kualitas	pelayanan	1
harus_mengedepankan_moral_dan	harus	mengedepankan	moral	dan	1
harus_mengedepankan_pelayanan_yang	harus	mengedepankan	pelayanan	yang	1
harus_mengedepankan_penegakan_hukum	harus	mengedepankan	penegakan	hukum	1
harus_mengedepankan_persatuan_umat	harus	mengedepankan	persatuan	umat	1
harus_mengedepankan_prejudice_of	harus	mengedepankan	prejudice	of	1
harus_mengedepankan_prinsip-prinsip_konservasi	harus	mengedepankan	prinsip-prinsip	konservasi	1
harus_mengedepankan_proses_mekanisme	harus	mengedepankan	proses	mekanisme	1
harus_mengedepankan_proses_pelayanan	harus	mengedepankan	proses	pelayanan	1
harus_mengedepankan_publikasi_tetapi	harus	mengedepankan	publikasi	tetapi	1
harus_mengedepankan_sisi_kemanusiaan	harus	mengedepankan	sisi	kemanusiaan	1
harus_mengedepankan_tugas_pokoknya	harus	mengedepankan	tugas	pokoknya	1
harus_mengikutinya_tahun_depan	harus	mengikutinya	tahun	depan	1
harus_menjadi_contoh_terdepan	harus	menjadi	contoh	terdepan	1
harus_menjadi_lokomotif_terdepan	harus	menjadi	lokomotif	terdepan	1
harus_menjadi_masa_depan	harus	menjadi	masa	depan	1
harus_menunggu_tahun_depan	harus	menunggu	tahun	depan	1
harus_punya_ke_depannya	harus	punya	ke	depannya	1
harus_segera_dikedepankan_tender	harus	segera	dikedepankan	tender	1
harus_selalu_dikedepankan_dan	harus	selalu	dikedepankan	dan	1
harus_tampil_ter-depan_untuk	harus	tampil	ter-depan	untuk	1
harus_terdepan_dalam_pertandingan	harus	terdepan	dalam	pertandingan	1
harus_terdepan_mengambil_peran	harus	terdepan	mengambil	peran	1
harus_terus_dikedepankan_dan	harus	terus	dikedepankan	dan	1
harus_tetap_di_kedepankan	harus	tetap	di	kedepankan	1
harus_tetap_mengedepan-kan_motto	harus	tetap	mengedepan-kan	motto	1
harus_tetap_mengedepankan_asas	harus	tetap	mengedepankan	asas	1
harus_tetap_mengedepankan_aspek	harus	tetap	mengedepankan	aspek	1
haruslah_menjadi_garda_terdepan	haruslah	menjadi	garda	terdepan	1
harusnya_dikedepankan_polisi_dalam	harusnya	dikedepankan	polisi	dalam	1
harusnya_tam-pil_terdepan_mempromosikan	harusnya	tam-pil	terdepan	mempromosikan	1
hasil_ke_depannya_dan	hasil	ke	depannya	dan	1
hasil_maksimal_tentunya_me-ngedepankan	hasil	maksimal	tentunya	me-ngedepankan	1
hasil_panen_ke_depan	hasil	panen	ke	depan	1
hasil_penetapan_anggota_indepanden	hasil	penetapan	anggota	indepanden	1
hasil_penyi-dikan_kedepan_nanti	hasil	penyi-dikan	kedepan	nanti	1
hasil_tani_ke_depan	hasil	tani	ke	depan	1
hasilnya_ke_depan_pun	hasilnya	ke	depan	pun	1
hati_lebih_mengedepankan_kepentingan	hati	lebih	mengedepankan	kepentingan	1
hati_mesti_dikedepan-kan_dan	hati	mesti	dikedepan-kan	dan	1
hati-hati_dan_selalu_mengedepankan	hati-hati	dan	selalu	mengedepankan	1
hatinya_agar_ke_depan	hatinya	agar	ke	depan	1
hawa_nafsu_mengedepankan_akal	hawa	nafsu	mengedepankan	akal	1
headingnya_maupun_eksekusi_didepan	headingnya	maupun	eksekusi	didepan	1
hearing_lanjutan_pekan_depan	hearing	lanjutan	pekan	depan	1
hearing_minggu_depan_pekan	hearing	minggu	depan	pekan	1
hebat_di_depan_gawang	hebat	di	depan	gawang	1
hebat_tentang_masa_depan	hebat	tentang	masa	depan	1
hektare_lahan_ke_depannya	hektare	lahan	ke	depannya	1
helm_depan_rujab_kapolda	helm	depan	rujab	kapolda	1
hen-daknya_mengedepankan_nilai-nilai_demokrasi	hen-daknya	mengedepankan	nilai-nilai	demokrasi	1
hendak_menyeberang_lokasi_depan	hendak	menyeberang	lokasi	depan	1
heran_ke_depan-nya_kita	heran	ke	depan-nya	kita	1
heroik_di_barisan_terdepan	heroik	di	barisan	terdepan	1
hiasan_di_depan_rumahnya	hiasan	di	depan	rumahnya	1
hidup_dan_masa_depan	hidup	dan	masa	depan	1
hidup_kedepan_wanita_yang	hidup	kedepan	wanita	yang	1
hidup_mereka_ke_depan	hidup	mereka	ke	depan	1
hidup_orientasi_ke_depan	hidup	orientasi	ke	depan	1
hidup_perdampingan_dengan_megedepankan	hidup	perdampingan	dengan	megedepankan	1
hidup_sendiri_tapi_mengedepankan	hidup	sendiri	tapi	mengedepankan	1
hidup_untuk_masa_depan	hidup	untuk	masa	depan	1
hidupnya_untuk_masa_depan	hidupnya	untuk	masa	depan	1
high_end_ke_depannya	high	end	ke	depannya	1
hijau_terkunci_di_depan	hijau	terkunci	di	depan	1
hilang_di_depan_posko	hilang	di	depan	posko	1
hilangnya_dia_musim_depan	hilangnya	dia	musim	depan	1
hilir_pada_tahun_depan	hilir	pada	tahun	depan	1
hina_saya_di_depan	hina	saya	di	depan	1
hingga_akhir_musim_depan	hingga	akhir	musim	depan	1
hingga_beberapa_bulan_kedepan	hingga	beberapa	bulan	kedepan	1
hingga_berlama-lama_di_depan	hingga	berlama-lama	di	depan	1
hingga_berlutut_di_depan	hingga	berlutut	di	depan	1
hingga_bulan_ke_depan	hingga	bulan	ke	depan	1
hingga_bumper_depan_dibiarkan	hingga	bumper	depan	dibiarkan	1
