ngram	w1	w2	w3	w4
juga_datang_dari_ko-munitas	juga	datang	dari	ko-munitas
datang_dari_ko-munitas_Tou	datang	dari	ko-munitas	Tou
manajemen_Persiba_yang_datang	manajemen	Persiba	yang	datang
masa_yang_akan_datang	masa	yang	akan	datang
kepayahan_meski_hanya_datang	kepayahan	meski	hanya	datang
meski_hanya_datang_seorang	meski	hanya	datang	seorang
hanya_datang_seorang_diri	hanya	datang	seorang	diri
memberi_kesempatan_untuk_datang	memberi	kesempatan	untuk	datang
kesempatan_untuk_datang_disini	kesempatan	untuk	datang	disini
untuk_datang_disini_Manado	untuk	datang	disini	Manado
datang_disini_Manado_red	datang	disini	Manado	red
pemkot_pesertanya_akan_datang	pemkot	pesertanya	akan	datang
pesertanya_akan_datang_dari	pesertanya	akan	datang	dari
akan_datang_dari_berbagai	akan	datang	dari	berbagai
datang_dari_berbagai_kota	datang	dari	berbagai	kota
jika_Mirna_tidak_datang	jika	Mirna	tidak	datang
Mirna_tidak_datang_ke	Mirna	tidak	datang	ke
tidak_datang_ke_Kafe	tidak	datang	ke	Kafe
datang_ke_Kafe_Olivier	datang	ke	Kafe	Olivier
pim-pinan_seperti_ini_datang	pim-pinan	seperti	ini	datang
seperti_ini_datang_ke	seperti	ini	datang	ke
ini_datang_ke_kantor	ini	datang	ke	kantor
datang_ke_kantor_pukul	datang	ke	kantor	pukul
bawahannya_jelas_akan_datang	bawahannya	jelas	akan	datang
jelas_akan_datang_pada	jelas	akan	datang	pada
akan_datang_pada_pukul	akan	datang	pada	pukul
datang_pada_pukul_pagi	datang	pada	pukul	pagi
pemuda_pemudi_yang_datang	pemuda	pemudi	yang	datang
pemudi_yang_datang_dari	pemudi	yang	datang	dari
yang_datang_dari_berbagai	yang	datang	dari	berbagai
datang_dari_berbagai_pelosok	datang	dari	berbagai	pelosok
Jawa_Barat_tersebut_datang	Jawa	Barat	tersebut	datang
Barat_tersebut_datang_ke	Barat	tersebut	datang	ke
tersebut_datang_ke_Jakarta	tersebut	datang	ke	Jakarta
datang_ke_Jakarta_dengan	datang	ke	Jakarta	dengan
transaksi_tanpa_harus_datang	transaksi	tanpa	harus	datang
tanpa_harus_datang_ke	tanpa	harus	datang	ke
harus_datang_ke_bank	harus	datang	ke	bank
wisatawan_yang_akan_datang	wisatawan	yang	akan	datang
yang_akan_datang_ke	yang	akan	datang	ke
akan_datang_ke_Bandung	akan	datang	ke	Bandung
datang_ke_Bandung_Selatan	datang	ke	Bandung	Selatan
sana_dan_akan_datang	sana	dan	akan	datang
Sebab_massa_yang_datang	Sebab	massa	yang	datang
massa_yang_datang_ke	massa	yang	datang	ke
yang_datang_ke_Monas	yang	datang	ke	Monas
datang_ke_Monas_berasal	datang	ke	Monas	berasal
menunggu_taksi_yang_datang	menunggu	taksi	yang	datang
ada_pejabat_yang_datang	ada	pejabat	yang	datang
pejabat_yang_datang_lantas	pejabat	yang	datang	lantas
yang_datang_lantas_merugikan	yang	datang	lantas	merugikan
datang_lantas_merugikan_uang	datang	lantas	merugikan	uang
Sebab_mereka_dapat_datang	Sebab	mereka	dapat	datang
mereka_dapat_datang_langsung	mereka	dapat	datang	langsung
dapat_datang_langsung_dan	dapat	datang	langsung	dan
datang_langsung_dan_mempercayakannya	datang	langsung	dan	mempercayakannya
Sebab_mereka_yang_datang	Sebab	mereka	yang	datang
mereka_yang_datang_ke	mereka	yang	datang	ke
yang_datang_ke_Bunaken	yang	datang	ke	Bunaken
datang_ke_Bunaken_umumnya	datang	ke	Bunaken	umumnya
daerah_yang_akan_datang	daerah	yang	akan	datang
yang_dibayar_pemerintah_datang	yang	dibayar	pemerintah	datang
dibayar_pemerintah_datang_ke	dibayar	pemerintah	datang	ke
pemerintah_datang_ke_toko	pemerintah	datang	ke	toko
datang_ke_toko_Java	datang	ke	toko	Java
PT_MSM_bukan_datang	PT	MSM	bukan	datang
MSM_bukan_datang_dengan	MSM	bukan	datang	dengan
bukan_datang_dengan_sendirinya	bukan	datang	dengan	sendirinya
datang_dengan_sendirinya_ke	datang	dengan	sendirinya	ke
Sebab_PT_MSM_datang	Sebab	PT	MSM	datang
PT_MSM_datang_kemari	PT	MSM	datang	kemari
MSM_datang_kemari_juga	MSM	datang	kemari	juga
datang_kemari_juga_memiliki	datang	kemari	juga	memiliki
Sebab_saat_banjir_datang	Sebab	saat	banjir	datang
saat_banjir_datang_tanaman	saat	banjir	datang	tanaman
banjir_datang_tanaman_padi	banjir	datang	tanaman	padi
datang_tanaman_padi_masih	datang	tanaman	padi	masih
Sebab_saat_datang_ke	Sebab	saat	datang	ke
saat_datang_ke_RM	saat	datang	ke	RM
datang_ke_RM_Pringsewu	datang	ke	RM	Pringsewu
Sebab_saat_datang_kesini	Sebab	saat	datang	kesini
saat_datang_kesini_ada	saat	datang	kesini	ada
datang_kesini_ada_tiga	datang	kesini	ada	tiga
PON_yang_akan_datang	PON	yang	akan	datang
yang_akan_datang_jelas	yang	akan	datang	jelas
akan_datang_jelas_Rajiun	akan	datang	jelas	Rajiun
Sebab_saya_datang_de-ngan	Sebab	saya	datang	de-ngan
saya_datang_de-ngan_baik	saya	datang	de-ngan	baik
datang_de-ngan_baik_maka	datang	de-ngan	baik	maka
kemudian_aparat_kepolisian_datang	kemudian	aparat	kepolisian	datang
aparat_kepolisian_datang_lantas	aparat	kepolisian	datang	lantas
kepolisian_datang_lantas_menginterogasi	kepolisian	datang	lantas	menginterogasi
datang_lantas_menginterogasi_penyelenggara	datang	lantas	menginterogasi	penyelenggara
dipanggil_tetapi_yang_datang	dipanggil	tetapi	yang	datang
tetapi_yang_datang_hanya	tetapi	yang	datang	hanya
yang_datang_hanya_surat	yang	datang	hanya	surat
datang_hanya_surat_dokter	datang	hanya	surat	dokter
tiba-tiba_Pol_PP_datang	tiba-tiba	Pol	PP	datang
kepala_negara_akan_datang	kepala	negara	akan	datang
negara_akan_datang_untuk	negara	akan	datang	untuk
akan_datang_untuk_membahas	akan	datang	untuk	membahas
datang_untuk_membahas_soal	datang	untuk	membahas	soal
kependudukan_mere-ka_harus_datang	kependudukan	mere-ka	harus	datang
mere-ka_harus_datang_ke	mere-ka	harus	datang	ke
harus_datang_ke_Ulu	harus	datang	ke	Ulu
datang_ke_Ulu_dengan	datang	ke	Ulu	dengan
pesanan_tetap_saja_datang	pesanan	tetap	saja	datang
Jasa_Raharja_selalu_datang	Jasa	Raharja	selalu	datang
Raharja_selalu_datang_ke	Raharja	selalu	datang	ke
selalu_datang_ke_RSA	selalu	datang	ke	RSA
datang_ke_RSA_UGM	datang	ke	RSA	UGM
banyak_warga_yang_datang	banyak	warga	yang	datang
warga_yang_datang_mengurus	warga	yang	datang	mengurus
yang_datang_mengurus_KTP	yang	datang	mengurus	KTP
datang_mengurus_KTP_untuk	datang	mengurus	KTP	untuk
sidang_namun_tidak_datang	sidang	namun	tidak	datang
namun_tidak_datang_juga	namun	tidak	datang	juga
tidak_datang_juga_tidak	tidak	datang	juga	tidak
datang_juga_tidak_bisa	datang	juga	tidak	bisa
Sebab_tamu_yang_datang	Sebab	tamu	yang	datang
tamu_yang_datang_kali	tamu	yang	datang	kali
yang_datang_kali_ini	yang	datang	kali	ini
datang_kali_ini_adalah	datang	kali	ini	adalah
diduga_dukungan_serupa_datang	diduga	dukungan	serupa	datang
dukungan_serupa_datang_dari	dukungan	serupa	datang	dari
serupa_datang_dari_komunitas	serupa	datang	dari	komunitas
datang_dari_komunitas_masyarakat	datang	dari	komunitas	masyarakat
Sebab_usulan_datang_dari	Sebab	usulan	datang	dari
usulan_datang_dari_para	usulan	datang	dari	para
datang_dari_para_cendikiawan	datang	dari	para	cendikiawan
Sebab_wacana_ini_datang	Sebab	wacana	ini	datang
wacana_ini_datang_dari	wacana	ini	datang	dari
ini_datang_dari_rakyat	ini	datang	dari	rakyat
datang_dari_rakyat_datang	datang	dari	rakyat	datang
dari_rakyat_datang_dari	dari	rakyat	datang	dari
rakyat_datang_dari_aspirasi	rakyat	datang	dari	aspirasi
datang_dari_aspirasi_rakyat	datang	dari	aspirasi	rakyat
warga_yang_akan_datang	warga	yang	akan	datang
yang_akan_datang_untuk	yang	akan	datang	untuk
akan_datang_untuk_menyampaikan	akan	datang	untuk	menyampaikan
datang_untuk_menyampaikan_aspirasi	datang	untuk	menyampaikan	aspirasi
Sebab_yang_datang_hanya	Sebab	yang	datang	hanya
yang_datang_hanya_dua	yang	datang	hanya	dua
datang_hanya_dua_orang	datang	hanya	dua	orang
wisatawan_yang_akan_datang	wisatawan	yang	akan	datang
yang_akan_datang_tuturnya	yang	akan	datang	tuturnya
ini_menyatakan_bangga_datang	ini	menyatakan	bangga	datang
menyatakan_bangga_datang_ke	menyatakan	bangga	datang	ke
bangga_datang_ke_Kota	bangga	datang	ke	Kota
datang_ke_Kota_Tomohon	datang	ke	Kota	Tomohon
Sulawesi_Tengah_untuk_datang	Sulawesi	Tengah	untuk	datang
Tengah_untuk_datang_belajar	Tengah	untuk	datang	belajar
untuk_datang_belajar_ke	untuk	datang	belajar	ke
datang_belajar_ke_Kota	datang	belajar	ke	Kota
tahun_yang_akan_datang	tahun	yang	akan	datang
yang_akan_datang_banyak	yang	akan	datang	banyak
akan_datang_banyak_para	akan	datang	banyak	para
datang_banyak_para_guru	datang	banyak	para	guru
Islam_dengan_rela_datang	Islam	dengan	rela	datang
dengan_rela_datang_berjaga-jaga	dengan	rela	datang	berjaga-jaga
rela_datang_berjaga-jaga_di	rela	datang	berjaga-jaga	di
datang_berjaga-jaga_di_berbagai	datang	berjaga-jaga	di	berbagai
seluruh_kafilah_yang_datang	seluruh	kafilah	yang	datang
kafilah_yang_datang_ke	kafilah	yang	datang	ke
yang_datang_ke_Kaltim	yang	datang	ke	Kaltim
datang_ke_Kaltim_akan	datang	ke	Kaltim	akan
dimasa_yang_akan_datang	dimasa	yang	akan	datang
yang_akan_datang_ujar	yang	akan	datang	ujar
akan_datang_ujar_Herman	akan	datang	ujar	Herman
kepada_pengunjung_yang_datang	kepada	pengunjung	yang	datang
pengunjung_yang_datang_me-nikmati	pengunjung	yang	datang	me-nikmati
yang_datang_me-nikmati_makanan	yang	datang	me-nikmati	makanan
datang_me-nikmati_makanan_di	datang	me-nikmati	makanan	di
Ahmad_Fauzan_Agus_datang	Ahmad	Fauzan	Agus	datang
Fauzan_Agus_datang_ke	Fauzan	Agus	datang	ke
Agus_datang_ke_bandara	Agus	datang	ke	bandara
datang_ke_bandara_Sultan	datang	ke	bandara	Sultan
bila_ada_menteri_datang	bila	ada	menteri	datang
ada_menteri_datang_ke	ada	menteri	datang	ke
menteri_datang_ke_daerah	menteri	datang	ke	daerah
datang_ke_daerah_ini	datang	ke	daerah	ini
sepatu_boots_terbanyak_datang	sepatu	boots	terbanyak	datang
boots_terbanyak_datang_dari	boots	terbanyak	datang	dari
terbanyak_datang_dari_kalangan	terbanyak	datang	dari	kalangan
datang_dari_kalangan_anak-anak	datang	dari	kalangan	anak-anak
menghormati_tamu_yang_datang	menghormati	tamu	yang	datang
tamu_yang_datang_ucap	tamu	yang	datang	ucap
yang_datang_ucap_Kumaat	yang	datang	ucap	Kumaat
I_Andromax_i2_datang	I	Andromax	i2	datang
Andromax_i2_datang_dengan	Andromax	i2	datang	dengan
i2_datang_dengan_berbagai	i2	datang	dengan	berbagai
datang_dengan_berbagai_perbaikan	datang	dengan	berbagai	perbaikan
para_munsyid_yang_datang	para	munsyid	yang	datang
munsyid_yang_datang_secara	munsyid	yang	datang	secara
yang_datang_secara_sukarela	yang	datang	secara	sukarela
datang_secara_sukarela_untuk	datang	secara	sukarela	untuk
kini_dan_akan_datang	kini	dan	akan	datang
tahun_tersebut_untuk_datang	tahun	tersebut	untuk	datang
tersebut_untuk_datang_pada	tersebut	untuk	datang	pada
untuk_datang_pada_konfrensi	untuk	datang	pada	konfrensi
datang_pada_konfrensi_pers	datang	pada	konfrensi	pers
Sebagai_suplemen_ia_datang	Sebagai	suplemen	ia	datang
suplemen_ia_datang_dalam	suplemen	ia	datang	dalam
ia_datang_dalam_bentuk	ia	datang	dalam	bentuk
datang_dalam_bentuk_bubuk	datang	dalam	bentuk	bubuk
voter_dimanapun_akan_datang	voter	dimanapun	akan	datang
dimanapun_akan_datang_asalkan	dimanapun	akan	datang	asalkan
akan_datang_asalkan_ada	akan	datang	asalkan	ada
datang_asalkan_ada_izin	datang	asalkan	ada	izin
baik_ya_harus_datang	baik	ya	harus	datang
ya_harus_datang_untuk	ya	harus	datang	untuk
harus_datang_untuk_memenuhi	harus	datang	untuk	memenuhi
datang_untuk_memenuhi_panggilan	datang	untuk	memenuhi	panggilan
saya_mengucapkan_selamat_datang	saya	mengucapkan	selamat	datang
mengucapkan_selamat_datang_untuk	mengucapkan	selamat	datang	untuk
selamat_datang_untuk_kapolda	selamat	datang	untuk	kapolda
datang_untuk_kapolda_yang	datang	untuk	kapolda	yang
Sebagian_besar_datang_dalam	Sebagian	besar	datang	dalam
besar_datang_dalam_rombongan	besar	datang	dalam	rombongan
datang_dalam_rombongan_besar	datang	dalam	rombongan	besar
diantara_wisatawan_yang_datang	diantara	wisatawan	yang	datang
wisatawan_yang_datang_untuk	wisatawan	yang	datang	untuk
yang_datang_untuk_menikmati	yang	datang	untuk	menikmati
datang_untuk_menikmati_keindahan	datang	untuk	menikmati	keindahan
besar_order_pun_datang	besar	order	pun	datang
order_pun_datang_dari	order	pun	datang	dari
pun_datang_dari_Facebook	pun	datang	dari	Facebook
sama_mereka_akan_datang	sama	mereka	akan	datang
mereka_akan_datang_Kisah	mereka	akan	datang	Kisah
akan_datang_Kisah_masa	akan	datang	Kisah	masa
datang_Kisah_masa_kecil	datang	Kisah	masa	kecil
Sebagian_dari_mereka_datang	Sebagian	dari	mereka	datang
dari_mereka_datang_ke	dari	mereka	datang	ke
mereka_datang_ke_TPS	mereka	datang	ke	TPS
datang_ke_TPS_dengan	datang	ke	TPS	dengan
tak_sedikit_yang_datang	tak	sedikit	yang	datang
sedikit_yang_datang_sendiri	sedikit	yang	datang	sendiri
sedangkan_sebagian_lagi_datang	sedangkan	sebagian	lagi	datang
sebagian_lagi_datang_untuk	sebagian	lagi	datang	untuk
lagi_datang_untuk_sekadar	lagi	datang	untuk	sekadar
datang_untuk_sekadar_menjadi	datang	untuk	sekadar	menjadi
Sebagian_mereka_juga_datang	Sebagian	mereka	juga	datang
mereka_juga_datang_dengan	mereka	juga	datang	dengan
juga_datang_dengan_bantuan	juga	datang	dengan	bantuan
datang_dengan_bantuan_beasiswa	datang	dengan	bantuan	beasiswa
dari_tamu_yang_datang	dari	tamu	yang	datang
tamu_yang_datang_ke	tamu	yang	datang	ke
yang_datang_ke_Sulut	yang	datang	ke	Sulut
Persib_tak_diperbolehkan_datang	Persib	tak	diperbolehkan	datang
penggemar_bulutangkis_yang_datang	penggemar	bulutangkis	yang	datang
bulutangkis_yang_datang_ke	bulutangkis	yang	datang	ke
yang_datang_ke_Istana	yang	datang	ke	Istana
datang_ke_Istana_Olahraga	datang	ke	Istana	Olahraga
Sebanyak_pemain_datang_ke	Sebanyak	pemain	datang	ke
pemain_datang_ke_Kota	pemain	datang	ke	Kota
datang_ke_Kota_Bengawan	datang	ke	Kota	Bengawan
kabupaten_yang_diantaranya_datang	kabupaten	yang	diantaranya	datang
yang_diantaranya_datang_dari	yang	diantaranya	datang	dari
diantaranya_datang_dari_Dairi	diantaranya	datang	dari	Dairi
datang_dari_Dairi_Karo	datang	dari	Dairi	Karo
Sebanyak_kontestan_datang_dari	Sebanyak	kontestan	datang	dari
kontestan_datang_dari_sejumlah	kontestan	datang	dari	sejumlah
datang_dari_sejumlah_wilayah	datang	dari	sejumlah	wilayah
Sebanyak_dari_res-ponden_datang	Sebanyak	dari	res-ponden	datang
dari_res-ponden_datang_ke	dari	res-ponden	datang	ke
res-ponden_datang_ke_dukun	res-ponden	datang	ke	dukun
datang_ke_dukun_bayi	datang	ke	dukun	bayi
Jakarta_yang_akan_datang	Jakarta	yang	akan	datang
yang_akan_datang_harus	yang	akan	datang	harus
akan_datang_harus_lebih	akan	datang	harus	lebih
datang_harus_lebih_santun	datang	harus	lebih	santun
Universiti_Sains_Malaysia_datang	Universiti	Sains	Malaysia	datang
Sains_Malaysia_datang_menemui	Sains	Malaysia	datang	menemui
Malaysia_datang_menemui_wali	Malaysia	datang	menemui	wali
datang_menemui_wali_kota	datang	menemui	wali	kota
superdamai_dari_Solo_datang	superdamai	dari	Solo	datang
dari_Solo_datang_dan	dari	Solo	datang	dan
Solo_datang_dan_kembali	Solo	datang	dan	kembali
datang_dan_kembali_dari	datang	dan	kembali	dari
ternyata_tak_kunjung_datang	ternyata	tak	kunjung	datang
Sebelum_angin_datang_tiga	Sebelum	angin	datang	tiga
angin_datang_tiga_anggota	angin	datang	tiga	anggota
datang_tiga_anggota_keluarga	datang	tiga	anggota	keluarga
Sebelum_badai_datang_pihak	Sebelum	badai	datang	pihak
badai_datang_pihak_Pemerintah	badai	datang	pihak	Pemerintah
datang_pihak_Pemerintah_AS	datang	pihak	Pemerintah	AS
anak-anak_sangat_malas_datang	anak-anak	sangat	malas	datang
sangat_malas_datang_ke	sangat	malas	datang	ke
malas_datang_ke_sekolah	malas	datang	ke	sekolah
Sebelum_datang_ke_India	Sebelum	datang	ke	India
datang_ke_India_dirinya	datang	ke	India	dirinya
Pak_Basuki_sudah_datang	Pak	Basuki	sudah	datang
Basuki_sudah_datang_ke	Basuki	sudah	datang	ke
sudah_datang_ke_sana	sudah	datang	ke	sana
datang_ke_sana_Bareskrim	datang	ke	sana	Bareskrim
keempat_tersangka_diminta_datang	keempat	tersangka	diminta	datang
tersangka_diminta_datang_ke	tersangka	diminta	datang	ke
diminta_datang_ke_kejati	diminta	datang	ke	kejati
datang_ke_kejati_untuk	datang	ke	kejati	untuk
Sebelum_gempa_datang_mereka	Sebelum	gempa	datang	mereka
gempa_datang_mereka_berkumpul	gempa	datang	mereka	berkumpul
datang_mereka_berkumpul_di	datang	mereka	berkumpul	di
Manado_maupun_yang_datang	Manado	maupun	yang	datang
maupun_yang_datang_dari	maupun	yang	datang	dari
yang_datang_dari_Jakarta	yang	datang	dari	Jakarta
datang_dari_Jakarta_untuk	datang	dari	Jakarta	untuk
Sebelum_Islam_datang_Ka'bah	Sebelum	Islam	datang	Ka'bah
Islam_datang_Ka'bah_ditutup	Islam	datang	Ka'bah	ditutup
datang_Ka'bah_ditutup_dengan	datang	Ka'bah	ditutup	dengan
Sebelum_jauh-jauh_datang_ke	Sebelum	jauh-jauh	datang	ke
jauh-jauh_datang_ke_Kendari	jauh-jauh	datang	ke	Kendari
datang_ke_Kendari_sebaiknya	datang	ke	Kendari	sebaiknya
Jokowi_sapaan_Presiden_datang	Jokowi	sapaan	Presiden	datang
sapaan_Presiden_datang_Menteri	sapaan	Presiden	datang	Menteri
Presiden_datang_Menteri_Budi	Presiden	datang	Menteri	Budi
datang_Menteri_Budi_telah	datang	Menteri	Budi	telah
Menteri_Budi_telah_datang	Menteri	Budi	telah	datang
Budi_telah_datang_berkunjung	Budi	telah	datang	berkunjung
telah_datang_berkunjung_ke	telah	datang	berkunjung	ke
datang_berkunjung_ke_Miangas	datang	berkunjung	ke	Miangas
para_pemain_tentu_datang	para	pemain	tentu	datang
pemain_tentu_datang_ke	pemain	tentu	datang	ke
tentu_datang_ke_Jakarta	tentu	datang	ke	Jakarta
datang_ke_Jakarta_dengan	datang	ke	Jakarta	dengan
bernama_Richard_yang_datang	bernama	Richard	yang	datang
Richard_yang_datang_kepada	Richard	yang	datang	kepada
yang_datang_kepada_saya	yang	datang	kepada	saya
datang_kepada_saya_dan	datang	kepada	saya	dan
Sebelumnya_Ahok_datang_ke	Sebelumnya	Ahok	datang	ke
Ahok_datang_ke_Bareskrim	Ahok	datang	ke	Bareskrim
datang_ke_Bareskrim_pada	datang	ke	Bareskrim	pada
dengan_ucapan_selamat_datang	dengan	ucapan	selamat	datang
ucapan_selamat_datang_dari	ucapan	selamat	datang	dari
selamat_datang_dari_Sekretaris	selamat	datang	dari	Sekretaris
datang_dari_Sekretaris_DPC	datang	dari	Sekretaris	DPC
Keluhan_itu_antaranya_datang	Keluhan	itu	antaranya	datang
itu_antaranya_datang_dari	itu	antaranya	datang	dari
antaranya_datang_dari_Asisten	antaranya	datang	dari	Asisten
datang_dari_Asisten_Manajer	datang	dari	Asisten	Manajer
sudah_beberapa_kali_datang	sudah	beberapa	kali	datang
beberapa_kali_datang_mengunjugi	beberapa	kali	datang	mengunjugi
kali_datang_mengunjugi_seko-lah	kali	datang	mengunjugi	seko-lah
datang_mengunjugi_seko-lah_yang	datang	mengunjugi	seko-lah	yang
abdi_dalem_yang_datang	abdi	dalem	yang	datang
dalem_yang_datang_isi	dalem	yang	datang	isi
yang_datang_isi_sabda	yang	datang	isi	sabda
datang_isi_sabda_yang	datang	isi	sabda	yang
agar_bobotoh_tak_datang	agar	bobotoh	tak	datang
bobotoh_tak_datang_ke	bobotoh	tak	datang	ke
tak_datang_ke_Solo	tak	datang	ke	Solo
semua_dukungan_yang_datang	semua	dukungan	yang	datang
dukungan_yang_datang_padanya	dukungan	yang	datang	padanya
ditemui_mengatakan_dirinya_datang	ditemui	mengatakan	dirinya	datang
mengatakan_dirinya_datang_ke	mengatakan	dirinya	datang	ke
dirinya_datang_ke_Kejati	dirinya	datang	ke	Kejati
datang_ke_Kejati_Sulselbar	datang	ke	Kejati	Sulselbar
tunai_yakni_hanya_datang	tunai	yakni	hanya	datang
yakni_hanya_datang_ke	yakni	hanya	datang	ke
hanya_datang_ke_bank	hanya	datang	ke	bank
datang_ke_bank_syariah	datang	ke	bank	syariah
dari_arah_berlawanan_datang	dari	arah	berlawanan	datang
arah_berlawanan_datang_bis	arah	berlawanan	datang	bis
berlawanan_datang_bis_lain	berlawanan	datang	bis	lain
datang_bis_lain_hingga	datang	bis	lain	hingga
dua_kali_tak_datang	dua	kali	tak	datang
kali_tak_datang_dalam	kali	tak	datang	dalam
tak_datang_dalam_pemanggilan	tak	datang	dalam	pemanggilan
datang_dalam_pemanggilan_sebagai	datang	dalam	pemanggilan	sebagai
sakit_kepala_ketika_datang	sakit	kepala	ketika	datang
kepala_ketika_datang_dan	kepala	ketika	datang	dan
ketika_datang_dan_masuk	ketika	datang	dan	masuk
datang_dan_masuk_ke	datang	dan	masuk	ke
ribu_jemaat_yang_datang	ribu	jemaat	yang	datang
Ahok_juga_sudah_datang	Ahok	juga	sudah	datang
juga_sudah_datang_beberapa	juga	sudah	datang	beberapa
sudah_datang_beberapa_di	sudah	datang	beberapa	di
datang_beberapa_di_antaranya	datang	beberapa	di	antaranya
Sebelum_pemadam_datang_kami	Sebelum	pemadam	datang	kami
pemadam_datang_kami_berupaya	pemadam	datang	kami	berupaya
datang_kami_berupaya_memadamkan	datang	kami	berupaya	memadamkan
petugas_pemadam_kebakaran_datang	petugas	pemadam	kebakaran	datang
pemadam_kebakaran_datang_warga	pemadam	kebakaran	datang	warga
kebakaran_datang_warga_bergotong	kebakaran	datang	warga	bergotong
datang_warga_bergotong_royong	datang	warga	bergotong	royong
Sebelum_saya_datang_ke	Sebelum	saya	datang	ke
saya_datang_ke_Su-lut	saya	datang	ke	Su-lut
datang_ke_Su-lut_saya	datang	ke	Su-lut	saya
Sebelum_tanggal_Desember_datang	Sebelum	tanggal	Desember	datang
tanggal_Desember_datang_menjelang	tanggal	Desember	datang	menjelang
Desember_datang_menjelang_Dewi	Desember	datang	menjelang	Dewi
datang_menjelang_Dewi_Razer	datang	menjelang	Dewi	Razer
dari_Polsek_Wonosari_datang	dari	Polsek	Wonosari	datang
mematikan_yang_bisa_datang	mematikan	yang	bisa	datang
yang_bisa_datang_sewaktu-waktu	yang	bisa	datang	sewaktu-waktu
bisa_datang_sewaktu-waktu_tanpa	bisa	datang	sewaktu-waktu	tanpa
datang_sewaktu-waktu_tanpa_diduga	datang	sewaktu-waktu	tanpa	diduga
